@relation reopenBugInFuture
@attribute STR numeric
@attribute EB numeric
@attribute DWL numeric
@attribute DN numeric
@attribute OPC numeric
@attribute OPF numeric
@attribute FPC numeric
@attribute FPF numeric
@attribute SS numeric
@attribute locFixMean numeric
@attribute locFixMedian numeric
@attribute DWMCMean numeric
@attribute DWMCMedian numeric
@attribute ReadabilityMean numeric
@attribute ReadabilityMedian numeric
@attribute CDMean numeric
@attribute CDMedian numeric
@attribute CBOMean numeric
@attribute CBOMedian numeric
@attribute DITMean numeric
@attribute DITMedian numeric
@attribute LOCPreFixMean numeric
@attribute LOCPrefixMedian numeric
@attribute LCOMMean numeric
@attribute LCOMMedian numeric
@attribute NOCMean numeric
@attribute NOCMedian numeric
@attribute NOFMean numeric
@attribute NOFMedian numeric
@attribute NOMMean numeric
@attribute NOMMedian numeric
@attribute NOPMMean numeric
@attribute NOPMMedian numeric
@attribute NOPFMean numeric
@attribute NOPFMedian numeric
@attribute NOSMMean numeric
@attribute NOSMMedian numeric
@attribute NOSFMean numeric
@attribute NOSFMedian numeric
@attribute NOSIMean numeric
@attribute NOSIMedian numeric
@attribute RFCMean numeric
@attribute RFCMedian numeric
@attribute WMCMean numeric
@attribute WMCMedian numeric
@attribute BugReopen {false,true}

@data
0.0,1.0,143.0,2.0,80.0,0.0,376.0,35.0,0.0,585.0,585.0,0.0,0.0,0.0,0.0,1.9237668161434978,1.9237668161434978,22.0,22.0,3.0,3.0,585.0,585.0,444.0,444.0,0.0,0.0,19.0,19.0,36.0,36.0,19.0,19.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,31.0,31.0,89.0,89.0,false
0.0,0.0,36.0,2.0,1.0,0.0,160.0,1.0,0.0,56.0,75.21428571428571,0.0,0.0,0.0,0.03590949083445594,3.4545454545454546,3.5442114433185856,12.5,12.857142857142858,1.0,1.3571428571428572,56.0,75.21428571428571,1.0,6.357142857142857,0.0,0.0,2.5,3.0714285714285716,2.5,4.285714285714286,2.5,3.9285714285714284,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,9.0,6.785714285714286,6.0,8.642857142857142,false
0.0,0.0,728.0,5.0,306.0,12.0,321.0,26.0,0.5,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,256.0,1.0,5.0,17.0,9.0,33.0,0.0,9197.0,9197.0,0.0,0.0,0.0,0.0,1.1643441381399575,1.1643441381399575,258.0,258.0,3.0,3.0,9197.0,9197.0,78941.0,78941.0,0.0,0.0,7.0,7.0,342.0,342.0,337.0,337.0,0.0,0.0,98.0,98.0,6.0,6.0,6.0,6.0,197.0,197.0,464.0,464.0,false
0.0,0.0,25.0,1.0,247.0,179.0,247.0,179.0,0.0,238.5,238.5,8.0,8.0,0.0,0.0,18.392857142857142,18.392857142857142,13.0,13.0,2.0,2.0,204.5,204.5,227.5,227.5,0.0,0.0,1.5,1.5,16.0,16.0,14.5,14.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,29.0,29.0,24.5,24.5,false
0.0,1.0,260.0,2.0,0.0,0.0,217.0,159.0,0.0,15702.0,15702.0,0.0,0.0,0.0,0.0,1.3062678062678064,1.3062678062678064,314.0,314.0,1.0,1.0,15683.0,15683.0,106491.0,106491.0,0.0,0.0,1.0,1.0,462.0,462.0,457.0,457.0,0.0,0.0,123.0,123.0,1.0,1.0,1.0,1.0,240.0,240.0,576.0,576.0,false
0.0,0.0,187.0,1.0,2.0,1.0,145.0,103.0,0.0,539.0,3726.8888888888887,-4.0,0.22222222222222854,0.0,0.0,18.285714285714285,38.03841974070277,22.0,89.33333333333333,1.0,1.5555555555555556,559.0,3722.222222222222,4030.0,37577.444444444445,0.0,0.0,3.0,6.0,88.0,193.44444444444446,70.0,189.88888888888889,0.0,0.5555555555555556,0.0,31.22222222222222,0.0,1.5555555555555556,0.0,1.5555555555555556,55.0,123.77777777777777,114.0,276.22222222222223,false
0.0,0.0,61.0,2.0,0.0,0.0,9.0,33.0,0.0,9197.0,9197.0,0.0,0.0,0.0,0.0,1.1643441381399575,1.1643441381399575,258.0,258.0,3.0,3.0,9197.0,9197.0,78941.0,78941.0,0.0,0.0,7.0,7.0,342.0,342.0,337.0,337.0,0.0,0.0,98.0,98.0,6.0,6.0,6.0,6.0,197.0,197.0,464.0,464.0,false
0.0,0.0,327.0,3.0,0.0,0.0,2.0,4.0,0.3333333333333333,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,502.0,1.0,0.0,0.0,176.0,133.0,1.0,272.5,3718.25,19.5,14.25,0.0,0.0,12.0,13.37329754667413,16.0,88.125,2.0,2.0,186.5,3638.375,27.5,24672.625,0.0,0.125,5.5,5.75,16.0,121.625,14.0,119.0,0.0,0.0,0.0,30.75,1.0,0.625,1.0,0.625,27.5,75.875,21.5,155.875,false
