@relation reopenBugInFuture
@attribute STR numeric
@attribute EB numeric
@attribute DWL numeric
@attribute DN numeric
@attribute OPC numeric
@attribute OPF numeric
@attribute FPC numeric
@attribute FPF numeric
@attribute SS numeric
@attribute locFixMean numeric
@attribute locFixMedian numeric
@attribute DWMCMean numeric
@attribute DWMCMedian numeric
@attribute ReadabilityMean numeric
@attribute ReadabilityMedian numeric
@attribute CDMean numeric
@attribute CDMedian numeric
@attribute CBOMean numeric
@attribute CBOMedian numeric
@attribute DITMean numeric
@attribute DITMedian numeric
@attribute LOCPreFixMean numeric
@attribute LOCPrefixMedian numeric
@attribute LCOMMean numeric
@attribute LCOMMedian numeric
@attribute NOCMean numeric
@attribute NOCMedian numeric
@attribute NOFMean numeric
@attribute NOFMedian numeric
@attribute NOMMean numeric
@attribute NOMMedian numeric
@attribute NOPMMean numeric
@attribute NOPMMedian numeric
@attribute NOPFMean numeric
@attribute NOPFMedian numeric
@attribute NOSMMean numeric
@attribute NOSMMedian numeric
@attribute NOSFMean numeric
@attribute NOSFMedian numeric
@attribute NOSIMean numeric
@attribute NOSIMedian numeric
@attribute RFCMean numeric
@attribute RFCMedian numeric
@attribute WMCMean numeric
@attribute WMCMedian numeric
@attribute BugReopen {false,true}

@data
0.0,1.0,339.0,5.0,0.0,0.0,58.0,3.0,0.3,163.0,181.71428571428572,0.0,0.0,0.0,0.0,3.5,3.7399258906407087,8.0,23.428571428571427,2.0,1.8571428571428572,163.0,180.28571428571428,3.0,14.428571428571429,0.0,0.0,5.0,4.428571428571429,8.0,7.571428571428571,8.0,6.714285714285714,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571,33.0,28.142857142857142,27.0,26.285714285714285,false
0.0,0.0,179.0,3.0,0.0,0.0,380.0,60.0,0.6666666666666666,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,9.0,2.0,0.0,0.0,356.0,37.0,0.0,446.0,446.0,4.5,4.5,0.0,0.0,11.013191489361702,11.013191489361702,25.5,25.5,2.5,2.5,432.0,432.0,1.5,1.5,0.0,0.0,5.0,5.0,15.5,15.5,12.5,12.5,1.5,1.5,1.5,1.5,0.5,0.5,0.5,0.5,36.5,36.5,100.0,100.0,false
0.0,0.0,40.0,1.0,1299.0,196.0,1299.0,196.0,0.0,481.0,396.6,3.0,2.6000000000000014,0.0,0.0,5.723076923076923,7.706172402159244,16.0,18.6,2.0,2.6,470.0,382.2,274.0,312.8,0.0,0.0,12.0,10.6,18.0,23.8,10.0,15.8,0.0,0.4,0.0,0.6,0.0,1.2,0.0,1.2,56.0,52.2,48.0,53.4,false
0.0,0.0,78.0,3.0,145.0,38.0,145.0,38.0,0.6666666666666666,79.0,79.0,0.0,0.0,0.0,0.0,4.4,4.4,13.0,13.0,2.0,2.0,80.0,80.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,10.0,10.0,false
0.0,0.0,968.0,3.0,0.0,0.0,380.0,60.0,0.3333333333333333,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,1.0,3.0,29.0,1.0,29.0,1.0,1.0,420.0,420.0,0.0,0.0,0.0,0.0,9.777777777777779,9.777777777777779,56.0,56.0,3.0,3.0,422.0,422.0,70.0,70.0,0.0,0.0,8.0,8.0,5.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,107.0,107.0,82.0,82.0,false
0.0,0.0,68.0,3.0,155.0,34.0,1162.0,146.0,1.0,113.0,113.0,0.0,0.0,0.0,0.0,4.8125,4.8125,6.0,6.0,6.0,6.0,111.0,111.0,139.0,139.0,0.0,0.0,2.0,2.0,18.0,18.0,15.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,20.0,20.0,false
0.0,0.0,29.0,0.0,94.0,25.0,94.0,25.0,0.0,95.0,109.33333333333333,1.0,1.0,0.0,0.0,4.533333333333333,4.999537037037037,8.0,10.0,3.0,3.0,91.0,105.33333333333333,0.0,0.0,0.0,0.0,4.0,8.333333333333334,11.0,10.666666666666666,10.0,9.666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,23.0,22.666666666666668,false
0.0,0.0,150.0,2.0,1029.0,134.0,1225.0,164.0,1.0,356.0,356.0,0.0,0.0,0.0,0.0,2.9404761904761907,2.9404761904761907,26.0,26.0,1.0,1.0,360.0,360.0,452.0,452.0,0.0,0.0,36.0,36.0,33.0,33.0,32.0,32.0,8.0,8.0,0.0,0.0,9.0,9.0,9.0,9.0,13.0,13.0,35.0,35.0,false
0.0,1.0,149.0,2.0,0.0,0.0,1259.0,183.0,0.0,288.0,342.3333333333333,-12.0,-3.3333333333333357,0.0,0.0,7.62962962962963,8.07585268884704,20.0,33.333333333333336,2.0,2.0,469.0,396.0,83.0,85.66666666666667,0.0,0.0,0.0,3.0,11.0,11.0,5.0,8.0,0.0,0.3333333333333333,1.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,118.0,106.66666666666667,40.0,57.333333333333336,false
0.0,0.0,2.0,5.0,50.0,1.0,53.0,16.0,0.2,251.0,251.0,2.0,2.0,0.0,0.0,6.75,6.75,13.0,13.0,4.0,4.0,245.0,245.0,68.0,68.0,0.0,0.0,15.0,15.0,20.0,20.0,9.0,9.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,31.0,31.0,61.0,61.0,false
1.0,0.0,385.0,2.0,0.0,0.0,171.0,40.0,1.0,576.5,576.5,2.5,2.5,0.0,0.0,18.59098228663446,18.59098228663446,19.0,19.0,2.5,2.5,535.5,535.5,151.5,151.5,0.0,0.0,7.5,7.5,28.5,28.5,18.5,18.5,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,58.5,58.5,57.0,57.0,false
0.0,1.0,19.0,0.0,88.0,23.0,88.0,23.0,0.0,287.5,301.0,8.5,4.25,0.0,0.0,11.620833333333334,13.496381578947368,69.0,73.0,2.0,2.0,264.0,296.25,428.5,582.25,0.0,0.0,13.0,14.5,23.0,24.5,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.5,52.0,55.0,false
0.0,0.0,253.0,2.0,0.0,0.0,186.0,36.0,0.0,587.0,587.0,1.0,1.0,0.0,0.0,17.432773109243698,17.432773109243698,11.0,11.0,2.5,2.5,573.0,573.0,68.0,68.0,0.0,0.0,3.0,3.0,15.5,15.5,14.0,14.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,56.0,56.0,43.0,43.0,false
0.0,0.0,17.0,1.0,7.0,3.0,8.0,3.0,1.0,106.0,106.0,2.0,2.0,0.0,0.0,5.438095238095238,5.438095238095238,4.0,4.0,2.0,2.0,96.0,96.0,12.0,12.0,0.0,0.0,3.5,3.5,9.0,9.0,5.5,5.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,18.5,18.5,13.5,13.5,false
0.0,1.0,47.0,0.0,77.0,19.0,77.0,19.0,0.0,102.0,102.0,0.0,0.0,0.0,0.0,5.333333333333333,5.333333333333333,15.0,15.0,2.0,2.0,101.0,101.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,16.0,false
0.0,0.0,19.0,0.0,202.0,37.0,202.0,37.0,0.0,252.0,252.0,0.0,0.0,0.0,0.0,12.5625,12.5625,13.0,13.0,3.0,3.0,252.0,252.0,122.0,122.0,0.0,0.0,17.0,17.0,25.0,25.0,21.0,21.0,8.0,8.0,0.0,0.0,8.0,8.0,8.0,8.0,54.0,54.0,59.0,59.0,false
0.0,0.0,77.0,1.0,609.0,98.0,609.0,98.0,0.0,149.5,186.75,1.0,0.75,0.0,0.0,5.852941176470588,6.6139705882352935,9.0,17.75,1.0,1.25,139.5,180.75,6.5,80.5,0.0,0.0,1.0,3.5,4.0,14.5,4.0,14.0,0.5,0.5,0.0,1.0,1.0,0.75,1.0,0.75,27.5,30.75,25.5,43.0,false
0.0,0.0,14.0,3.0,36.0,13.0,36.0,13.0,0.3333333333333333,614.0,614.0,0.0,0.0,0.0,0.0,8.183333333333334,8.183333333333334,55.0,55.0,3.0,3.0,610.0,610.0,630.0,630.0,0.0,0.0,21.0,21.0,35.0,35.0,18.0,18.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,112.0,112.0,124.0,124.0,false
0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,27.0,0.0,736.0,98.0,736.0,98.0,0.0,1309.0,1342.6666666666667,0.0,2.0,0.0,0.0,22.5625,19.34807091882248,23.0,39.0,3.0,3.0,1287.0,1338.3333333333333,2346.0,2079.3333333333335,0.0,0.3333333333333333,0.0,7.666666666666667,69.0,57.0,34.0,38.666666666666664,0.0,2.6666666666666665,1.0,6.666666666666667,0.0,5.333333333333333,0.0,5.333333333333333,234.0,189.66666666666666,134.0,142.33333333333334,false
0.0,0.0,2.0,2.0,176.0,32.0,176.0,32.0,1.0,743.5,743.5,1.0,1.0,0.0,0.0,7.075297619047619,7.075297619047619,43.5,43.5,3.0,3.0,721.5,721.5,1660.0,1660.0,0.0,0.0,13.0,13.0,31.0,31.0,19.0,19.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,116.5,116.5,152.5,152.5,false
0.0,1.0,23.0,0.0,407.0,74.0,407.0,74.0,0.0,187.0,187.0,2.0,2.0,0.0,0.0,5.153846153846154,5.153846153846154,9.0,9.0,2.0,2.0,183.0,183.0,16.0,16.0,0.0,0.0,3.0,3.0,12.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,57.0,57.0,false
0.0,1.0,592.0,3.0,0.0,0.0,321.0,76.0,0.3333333333333333,157.5,202.75,0.0,-0.6499999999999986,0.0,9.562720370013267E-5,6.300271739130435,6.881689237918482,22.5,22.8,2.0,3.15,158.5,205.65,26.5,79.55,0.0,0.0,7.0,16.4,11.0,13.4,9.0,10.55,0.0,9.85,0.0,2.35,0.0,9.4,0.0,9.4,29.0,31.55,35.0,44.8,false
0.0,0.0,938.0,1.0,0.0,0.0,380.0,60.0,0.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,209.0,3.0,0.0,0.0,380.0,60.0,0.3333333333333333,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,39.0,0.0,225.0,57.0,225.0,57.0,0.0,656.5,656.5,2.0,2.0,0.0,0.0,12.921875,12.921875,53.5,53.5,8.0,8.0,642.5,642.5,591.5,591.5,0.0,0.0,15.5,15.5,31.0,31.0,24.0,24.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,118.0,118.0,100.0,100.0,false
0.0,1.0,18.0,0.0,1648.0,222.0,1648.0,222.0,0.0,812.0,812.0,35.0,35.0,0.0,0.0,14.487179487179487,14.487179487179487,26.0,26.0,2.0,2.0,729.0,729.0,2.0,2.0,0.0,0.0,9.0,9.0,24.0,24.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,121.0,121.0,275.0,275.0,false
0.0,0.0,105.0,1.0,0.0,0.0,283.0,20.0,1.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,156.0,1.0,7.0,2.0,10.0,2.0,1.0,111.5,111.5,2.5,2.5,0.0,0.0,3.9450549450549453,3.9450549450549453,7.5,7.5,2.0,2.0,88.5,88.5,0.0,0.0,0.0,0.0,2.0,2.0,1.5,1.5,1.5,1.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,24.0,16.0,16.0,false
0.0,0.0,483.0,6.0,0.0,0.0,657.0,123.0,0.6666666666666666,1142.0,1142.0,0.0,0.0,0.0,0.0,53.4,53.4,17.0,17.0,2.0,2.0,1142.0,1142.0,171.0,171.0,0.0,0.0,0.0,0.0,19.0,19.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,48.0,48.0,false
0.0,0.0,32.0,0.0,385.0,118.0,389.0,121.0,0.0,554.0,554.0,9.5,9.5,0.0,0.0,20.63611111111111,20.63611111111111,37.5,37.5,2.5,2.5,514.0,514.0,1684.5,1684.5,0.0,0.0,6.5,6.5,48.0,48.0,16.0,16.0,1.0,1.0,0.0,0.0,1.5,1.5,1.5,1.5,67.5,67.5,153.5,153.5,false
0.0,1.0,226.0,0.0,54.0,3.0,54.0,3.0,0.0,256.5,256.5,0.5,0.5,0.0,0.0,11.072222222222223,11.072222222222223,13.0,13.0,2.0,2.0,246.5,246.5,28.5,28.5,0.0,0.0,3.5,3.5,17.5,17.5,15.0,15.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,52.0,52.0,32.0,32.0,false
0.0,1.0,84.0,1.0,44.0,4.0,44.0,4.0,0.0,1326.0,1326.0,0.0,0.0,0.0,0.0,9.516129032258064,9.516129032258064,74.0,74.0,3.0,3.0,1326.0,1326.0,286.0,286.0,0.0,0.0,14.0,14.0,50.0,50.0,35.0,35.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,150.0,150.0,141.0,141.0,false
0.0,1.0,248.0,1.0,0.0,0.0,19.0,13.0,0.0,403.5,403.5,3.0,3.0,0.0,0.0,17.93045112781955,17.93045112781955,42.5,42.5,3.5,3.5,392.0,392.0,778.0,778.0,0.0,0.0,9.0,9.0,28.0,28.0,21.0,21.0,0.0,0.0,1.0,1.0,5.5,5.5,5.5,5.5,32.0,32.0,57.5,57.5,false
0.0,0.0,65.0,1.0,160.0,4.0,579.0,82.0,0.0,1112.0,1112.0,0.5,0.5,0.0,0.0,21.93220338983051,21.93220338983051,30.0,30.0,2.0,2.0,1107.0,1107.0,1194.0,1194.0,0.0,0.0,7.5,7.5,45.0,45.0,41.0,41.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,141.5,141.5,103.0,103.0,false
0.0,0.0,71.0,1.0,56.0,23.0,56.0,23.0,0.0,100.0,270.0,2.0,2.5714285714285694,0.0,0.0,5.111111111111111,7.133490847776562,9.0,19.571428571428573,2.0,2.0,90.0,250.28571428571428,4.0,67.42857142857143,0.0,0.0,4.0,5.714285714285714,11.0,14.428571428571429,4.0,8.142857142857142,0.0,0.5714285714285714,0.0,0.42857142857142855,1.0,0.8571428571428571,1.0,0.8571428571428571,9.0,35.857142857142854,13.0,71.28571428571429,false
1.0,1.0,640.0,2.0,1.0,1.0,0.0,0.0,0.0,187.0,187.0,0.5,0.5,0.0,0.0,6.1420634920634924,6.1420634920634924,7.5,7.5,1.5,1.5,168.0,168.0,43.5,43.5,0.0,0.0,2.5,2.5,10.0,10.0,7.5,7.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,38.0,38.0,27.0,27.0,false
0.0,0.0,233.0,2.0,2.0,0.0,1485.0,207.0,0.0,37.0,37.0,2.0,2.0,0.002915547927841544,0.002915547927841544,1.5714285714285714,1.5714285714285714,3.0,3.0,1.0,1.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,false
0.0,0.0,71.0,1.0,29.0,9.0,30.0,9.0,1.0,153.5,238.83333333333334,1.5,1.0,0.0,0.0,6.450892857142858,8.76468685300207,20.0,29.166666666666668,2.0,2.3333333333333335,139.0,231.0,41.0,73.5,0.0,0.0,3.5,12.5,9.0,11.5,4.0,4.166666666666667,0.0,3.1666666666666665,1.0,1.5,0.0,3.1666666666666665,0.0,3.1666666666666665,27.0,46.5,21.5,39.333333333333336,false
0.0,1.0,1093.0,0.0,0.0,0.0,153.0,41.0,0.0,558.0,558.0,0.0,0.0,0.0,0.0,10.744186046511627,10.744186046511627,70.0,70.0,3.0,3.0,556.0,556.0,257.0,257.0,0.0,0.0,13.0,13.0,26.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,140.0,140.0,false
0.0,0.0,3.0,4.0,94.0,11.0,262.0,25.0,0.0,226.0,322.45454545454544,3.0,5.818181818181813,0.0,0.0,8.642857142857142,10.990022421443832,18.0,27.272727272727273,2.0,2.5454545454545454,224.0,299.72727272727275,128.0,710.9090909090909,0.0,0.0,7.0,9.363636363636363,27.0,31.272727272727273,21.0,27.272727272727273,0.0,0.6363636363636364,1.0,0.9090909090909091,1.0,1.5454545454545454,1.0,1.5454545454545454,30.0,39.27272727272727,44.0,69.18181818181819,false
0.0,0.0,3.0,3.0,454.0,55.0,455.0,55.0,1.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,158.0,1.0,1.0,0.0,760.0,113.0,0.0,120.0,130.66666666666666,2.0,1.3333333333333286,0.0,0.0,6.357142857142857,6.99702380952381,10.0,9.666666666666666,1.0,1.3333333333333333,118.0,129.0,3.0,132.0,0.0,0.0,1.0,5.666666666666667,3.0,12.666666666666666,3.0,12.666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,38.0,30.0,42.0,39.333333333333336,false
0.0,0.0,382.0,3.0,6.0,1.0,574.0,83.0,1.0,262.0,395.53333333333336,0.0,2.6000000000000085,0.0,0.0,8.333333333333334,11.600273656294947,32.0,32.86666666666667,1.0,1.5333333333333334,259.0,387.46666666666664,595.0,1911.0666666666666,0.0,0.06666666666666667,9.0,13.4,35.0,51.06666666666667,25.0,46.93333333333333,0.0,0.8,0.0,0.7333333333333333,0.0,2.3333333333333335,0.0,2.3333333333333335,37.0,43.06666666666667,105.0,93.86666666666666,false
0.0,0.0,47.0,0.0,0.0,0.0,29.0,4.0,0.0,100.0,100.0,3.0,3.0,0.0,0.0,5.071428571428571,5.071428571428571,14.0,14.0,1.0,1.0,90.0,90.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,25.0,25.0,false
0.0,0.0,40.0,0.0,0.0,0.0,2244.0,121.0,0.0,378.5,378.5,4.0,4.0,0.0,0.0,17.788194444444443,17.788194444444443,13.0,13.0,1.0,1.0,378.5,378.5,1411.0,1411.0,0.0,0.0,24.0,24.0,58.0,58.0,54.0,54.0,0.0,0.0,5.0,5.0,5.5,5.5,5.5,5.5,62.0,62.0,73.5,73.5,false
0.0,0.0,394.0,1.0,0.0,0.0,148.0,40.0,0.0,428.5,428.5,3.5,3.5,0.0,0.0,17.694444444444443,17.694444444444443,22.5,22.5,2.5,2.5,389.5,389.5,182.5,182.5,0.0,0.0,9.5,9.5,23.5,23.5,21.0,21.0,5.0,5.0,0.5,0.5,5.0,5.0,5.0,5.0,72.5,72.5,57.5,57.5,false
0.0,0.0,262.0,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,1341.0,1325.3333333333333,29.0,11.0,0.0,0.0,6.822784810126582,7.862364858145448,95.0,68.66666666666667,4.0,3.3333333333333335,1324.0,1262.6666666666667,293.0,679.0,0.0,0.0,20.0,17.333333333333332,68.0,53.333333333333336,26.0,34.333333333333336,2.0,2.0,2.0,1.3333333333333333,3.0,3.3333333333333335,3.0,3.3333333333333335,245.0,182.33333333333334,252.0,194.33333333333334,false
0.0,0.0,435.0,4.0,0.0,0.0,200.0,19.0,0.16666666666666666,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,36.0,1.0,0.0,0.0,201.0,37.0,0.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,16.0,1.0,1279.0,192.0,1280.0,192.0,0.0,297.5,297.5,0.0,0.0,0.0,0.0,14.99,14.99,21.5,21.5,1.5,1.5,295.0,295.0,0.5,0.5,0.0,0.0,6.0,6.0,4.0,4.0,3.5,3.5,3.5,3.5,0.0,0.0,1.5,1.5,1.5,1.5,33.5,33.5,29.5,29.5,false
0.0,1.0,278.0,2.0,0.0,0.0,67.0,16.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,2.7222222222222223,2.7222222222222223,8.0,8.0,2.0,2.0,139.0,139.0,14.0,14.0,0.0,0.0,9.0,9.0,9.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,21.0,21.0,false
0.0,0.0,395.0,1.0,11.0,3.0,11.0,3.0,1.0,183.0,250.91666666666666,0.0,0.0,0.0,0.0,3.494824016563147,5.098286531727621,12.0,14.083333333333334,2.0,2.0,182.5,250.25,4.5,35.916666666666664,0.0,0.0,3.5,4.0,6.0,6.416666666666667,4.0,4.166666666666667,2.0,2.4166666666666665,0.0,0.5833333333333334,2.5,2.75,2.5,2.75,31.0,37.916666666666664,29.0,32.25,false
0.0,0.0,27.0,1.0,0.0,0.0,915.0,21.0,0.0,213.0,237.0,2.0,3.0,0.0,0.0,6.9393939393939394,7.352346999405822,30.0,23.666666666666668,2.0,1.6666666666666667,207.0,227.66666666666666,6.0,30.0,0.0,0.0,1.0,6.0,5.0,7.666666666666667,4.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,44.0,46.666666666666664,58.0,55.0,false
0.0,0.0,1.0,0.0,885.0,144.0,885.0,144.0,0.0,301.0,366.1666666666667,0.0,2.1666666666666714,0.0,0.0,9.118939393939394,10.549882644237483,39.0,35.833333333333336,2.0,1.8333333333333333,301.0,360.3333333333333,184.5,489.6666666666667,0.0,0.0,5.0,12.666666666666666,16.0,30.666666666666668,2.5,21.0,0.0,2.6666666666666665,0.0,2.8333333333333335,0.0,2.8333333333333335,0.0,2.8333333333333335,78.5,78.66666666666667,77.5,100.0,false
0.0,0.0,1292.0,3.0,0.0,0.0,626.0,108.0,0.3333333333333333,378.5,383.0,0.0,0.25,0.0,0.0,7.004761904761905,6.9456241956241955,26.5,26.25,2.0,2.0,379.0,381.5,199.5,525.25,0.0,0.0,6.0,8.75,21.5,28.0,19.0,26.0,0.0,0.0,0.0,0.0,0.5,1.5,0.5,1.5,68.5,69.5,102.5,92.75,false
0.0,0.0,120.0,2.0,0.0,0.0,1337.0,190.0,0.0,169.0,169.0,0.0,0.0,0.0,0.0,7.647058823529412,7.647058823529412,34.0,34.0,3.0,3.0,169.0,169.0,190.0,190.0,0.0,0.0,5.0,5.0,21.0,21.0,18.0,18.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,22.0,22.0,34.0,34.0,false
0.0,0.0,20.0,1.0,142.0,36.0,142.0,36.0,0.0,139.5,139.5,2.0,2.0,0.0,0.0,5.358585858585858,5.358585858585858,24.0,24.0,2.0,2.0,126.5,126.5,12.0,12.0,0.0,0.0,2.5,2.5,4.0,4.0,1.5,1.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,30.5,30.5,13.0,13.0,false
0.0,1.0,98.0,2.0,209.0,58.0,200.0,19.0,1.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,78.0,3.0,345.0,46.0,345.0,46.0,1.0,327.0,473.38461538461536,31.0,3.615384615384613,0.0,0.0,7.388888888888889,7.665699558109688,23.0,39.30769230769231,2.0,3.0,239.0,455.0769230769231,18.0,1006.6923076923077,0.0,0.0,8.0,17.76923076923077,8.0,32.84615384615385,5.0,25.53846153846154,0.0,1.0,0.0,1.0769230769230769,1.0,4.846153846153846,1.0,4.846153846153846,52.0,91.76923076923077,37.0,96.23076923076923,false
0.0,0.0,77.0,1.0,132.0,35.0,132.0,35.0,0.0,351.5,351.5,0.5,0.5,0.0,0.0,10.291294642857142,10.291294642857142,4.0,4.0,1.5,1.5,320.0,320.0,82.5,82.5,0.0,0.0,2.5,2.5,13.0,13.0,12.0,12.0,0.5,0.5,2.5,2.5,2.0,2.0,2.0,2.0,32.5,32.5,20.0,20.0,false
0.0,0.0,237.0,0.0,0.0,0.0,2382.0,138.0,0.0,1236.0,1236.0,2.0,2.0,0.0,0.0,9.615384615384615,9.615384615384615,100.0,100.0,2.0,2.0,1231.0,1231.0,351.0,351.0,0.0,0.0,41.0,41.0,42.0,42.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,172.0,349.0,349.0,false
0.0,0.0,175.0,0.0,194.0,47.0,197.0,47.0,0.0,497.0,631.3333333333334,1.0,1.0,0.0,0.0,4.118811881188119,9.358155327727895,7.0,13.666666666666666,2.0,1.6666666666666667,487.0,621.3333333333334,171.0,1328.6666666666667,0.0,0.0,6.0,8.666666666666666,19.0,37.666666666666664,19.0,33.0,2.0,1.6666666666666667,3.0,3.3333333333333335,4.0,3.3333333333333335,4.0,3.3333333333333335,86.0,98.33333333333333,45.0,119.33333333333333,false
0.0,0.0,1.0,0.0,528.0,87.0,528.0,87.0,0.0,237.0,237.0,0.0,0.0,0.0,0.0,9.421052631578947,9.421052631578947,28.0,28.0,4.0,4.0,233.0,233.0,152.0,152.0,0.0,0.0,11.0,11.0,18.0,18.0,12.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,46.0,46.0,false
